word_id,french,article,english,phonetic,week_introduced,topic,status,high_frequency,appears_in_reading,appears_in_writing,example_french,example_english,notes
W0185,au revoir,,goodbye,oh ruh-VWAHR,3,recent review from Week 1,active,yes,yes,yes,"Au revoir, Madame Dupont.","Goodbye, Madame Dupont.",recent review; Week 3 cumulative practice item 35
W0186,tu as,,you have,too ah,3,recent review from Week 2,active,yes,yes,yes,Tu as un téléphone.,You have a phone.,recent review; Week 3 cumulative practice item 36
W0187,merci,,thank you,mehr-SEE,3,recent review from Week 1,active,yes,yes,yes,"Merci, Marc.","Thank you, Marc.",recent review; Week 3 cumulative practice item 37
W0188,il a,,he has,eel ah,3,recent review from Week 2,active,yes,yes,yes,Il a dix ans.,He is ten years old.,recent review; Week 3 cumulative practice item 38
W0189,s'il vous plaît,,please,seel voo PLEH,3,recent review from Week 1,active,yes,yes,yes,"Bonjour, s'il vous plaît.","Hello, please.",recent review; Week 3 cumulative practice item 39
W0190,elle a,,she has,el ah,3,recent review from Week 2,active,yes,yes,yes,Elle a une sœur.,She has a sister.,recent review; Week 3 cumulative practice item 40
W0191,je,,I,zhuh,3,recent review from Week 1,active,yes,yes,yes,Je suis Alex.,I am Alex.,recent review; Week 3 cumulative practice item 41
W0192,nous avons,,we have,noo zah-VOHN,3,recent review from Week 2,active,yes,yes,yes,Nous avons un livre.,We have a book.,recent review; Week 3 cumulative practice item 42
W0193,tu,,you,too,3,recent review from Week 1,active,yes,yes,yes,Tu es Samira.,You are Samira.,recent review; Week 3 cumulative practice item 43
W0194,vous avez,,you have,voo zah-VAY,3,recent review from Week 2,active,yes,yes,yes,Vous avez un téléphone.,You have a phone.,recent review; Week 3 cumulative practice item 44
W0195,il,,he,eel,3,recent review from Week 1,active,yes,yes,yes,Il est Marc.,He is Marc.,recent review; Week 3 cumulative practice item 45
W0196,ans,,years old,ahn,3,recent review from Week 2,active,yes,yes,yes,J'ai dix ans.,I am ten years old.,recent review; Week 3 cumulative practice item 46
W0197,elle,,she,el,3,recent review from Week 1,active,yes,yes,yes,Elle est Samira.,She is Samira.,recent review; Week 3 cumulative practice item 47
W0198,famille,la,family,fah-MEE,3,recent review from Week 2,active,yes,yes,yes,J'ai une famille.,I have a family.,recent review; Week 3 cumulative practice item 48
W0199,nous,,we,noo,3,recent review from Week 1,active,yes,yes,yes,Nous sommes en classe.,We are in class.,recent review; Week 3 cumulative practice item 49
W0200,mère,la,mother,mehr,3,recent review from Week 2,active,yes,yes,yes,Samira a une mère.,Samira has a mother.,recent review; Week 3 cumulative practice item 50
W0201,vous,,you,voo,3,recent review from Week 1,active,yes,yes,yes,Vous êtes Madame Dupont.,You are Madame Dupont.,recent review; Week 3 cumulative practice item 51
W0202,père,le,father,pehr,3,recent review from Week 2,active,yes,yes,yes,Marc a un père.,Marc has a father.,recent review; Week 3 cumulative practice item 52
W0203,ils,,they (masculine/mixed),eel,3,recent review from Week 1,active,yes,yes,yes,Ils sont en classe.,They are in class.,recent review; Week 3 cumulative practice item 53
W0204,frère,le,brother,frair,3,recent review from Week 2,active,yes,yes,yes,Alex a un frère.,Alex has a brother.,recent review; Week 3 cumulative practice item 54
W0205,elles,,they (feminine),el,3,recent review from Week 1,active,yes,yes,yes,Elles sont en classe.,They are in class.,recent review; Week 3 cumulative practice item 55
W0206,sœur,la,sister,suhr,3,recent review from Week 2,active,yes,yes,yes,Samira a une sœur.,Samira has a sister.,recent review; Week 3 cumulative practice item 56
W0207,je m'appelle,,my name is,zhuh mah-PELL,3,recent review from Week 1,active,yes,yes,yes,Je m'appelle Alex.,My name is Alex.,recent review; Week 3 cumulative practice item 57
W0208,livre,un,book,leev-ruh,3,recent review from Week 2,active,yes,yes,yes,J'ai un livre.,I have a book.,recent review; Week 3 cumulative practice item 58
W0209,je suis,,I am,zhuh swee,3,recent review from Week 1,active,yes,yes,yes,Je suis Alex.,I am Alex.,recent review; Week 3 cumulative practice item 59
W0210,téléphone,un,phone,tay-lay-FOHN,3,recent review from Week 2,active,yes,yes,yes,Elle a un téléphone.,She has a phone.,recent review; Week 3 cumulative practice item 60
W0211,tu es,,you are,too eh,3,recent review from Week 1,active,yes,yes,yes,Tu es Samira.,You are Samira.,recent review; Week 3 cumulative practice item 61
W0212,ami,un,friend,ah-MEE,3,recent review from Week 2,active,yes,yes,yes,Marc est un ami.,Marc is a friend.,recent review; Week 3 cumulative practice item 62
W0213,il est,,he is,eel eh,3,recent review from Week 1,active,yes,yes,yes,Il est Marc.,He is Marc.,recent review; Week 3 cumulative practice item 63
W0214,amie,une,friend,ah-MEE,3,recent review from Week 2,active,yes,yes,yes,Samira est une amie.,Samira is a friend.,recent review; Week 3 cumulative practice item 64
W0215,elle est,,she is,el eh,3,recent review from Week 1,active,yes,yes,yes,Elle est Madame Dupont.,She is Madame Dupont.,recent review; Week 3 cumulative practice item 65
W0216,classe,la,class,klass,3,recent review from Week 2,active,yes,yes,yes,Nous avons une classe lundi.,We have a class on Monday.,recent review; Week 3 cumulative practice item 66
W0217,nous sommes,,we are,noo sohm,3,recent review from Week 1,active,yes,yes,yes,Nous sommes en classe.,We are in class.,recent review; Week 3 cumulative practice item 67
W0218,vous êtes,,you are,voo zet,3,recent review from Week 1,active,yes,yes,yes,Vous êtes Madame Dupont.,You are Madame Dupont.,recent review; Week 3 cumulative practice item 68
W0219,sont,,are,sohn,3,recent review from Week 1,active,yes,yes,yes,Ils sont en classe.,They are in class.,recent review; Week 3 cumulative practice item 69
W0220,être,,to be,EHTR,3,recent review from Week 1,active,yes,yes,yes,Être est le verbe de la semaine.,To be is the verb of the week.,recent review; Week 3 cumulative practice item 70
W0221,Alex,,Alex,ah-LEKS,3,recent review from Week 1,active,yes,yes,yes,Je m'appelle Alex.,My name is Alex.,recent review; Week 3 cumulative practice item 71
W0222,Samira,,Samira,sah-MEE-rah,3,recent review from Week 1,active,yes,yes,yes,Elle est Samira.,She is Samira.,recent review; Week 3 cumulative practice item 72
W0223,bonjour,,hello / good day,bohn-ZHOOR,3,recent review from Week 1,active,yes,yes,yes,"Bonjour, je m'appelle Alex.","Hello, my name is Alex.",recent review; Week 3 cumulative practice item 73
W0224,numbers 0-10,,"zéro, un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix","zay-ROH, uhn, duh...",3,recent review from Week 2,active,yes,yes,yes,Samira a six ans. Alex a dix ans.,Samira is six years old. Alex is ten years old.,recent review; Week 3 cumulative practice item 74
W0225,salut,,hi / bye,sah-LUU,3,recent review from Week 1,active,yes,yes,yes,"Salut, Samira !","Hi, Samira!",recent review; Week 3 cumulative practice item 75
W0226,petit / petite,,small,listen and repeat,4,size,active,yes,yes,yes,J'ai une petite cle dans mon sac.,I have a small key in my bag.,new; Week 4 cumulative practice item 1
W0227,grand / grande,,big / tall,listen and repeat,4,size,active,yes,yes,yes,Le bureau est grand.,The desk is big.,new; Week 4 cumulative practice item 2
W0228,rouge,,red,listen and repeat,4,color,active,yes,yes,yes,Alex a un livre rouge.,Alex has a red book.,new; Week 4 cumulative practice item 3
W0229,bleu / bleue,,blue,listen and repeat,4,color,active,yes,yes,yes,Samira porte une chemise bleue.,Samira wears a blue shirt.,new; Week 4 cumulative practice item 4
W0230,vert / verte,,green,listen and repeat,4,color,active,yes,yes,yes,Le cahier vert est sur la table.,The green notebook is on the table.,new; Week 4 cumulative practice item 5
W0231,jaune,,yellow,listen and repeat,4,color,active,yes,yes,yes,La lampe jaune est pres du lit.,The yellow lamp is near the bed.,new; Week 4 cumulative practice item 6
W0232,blanc / blanche,,white,listen and repeat,4,color,active,yes,yes,yes,La table blanche est propre.,The white table is clean.,new; Week 4 cumulative practice item 7
W0233,noir / noire,,black,listen and repeat,4,color,active,yes,yes,yes,Marc a un sac noir.,Marc has a black bag.,new; Week 4 cumulative practice item 8
W0234,gris / grise,,gray,listen and repeat,4,color,active,yes,yes,yes,Le telephone est gris.,The phone is gray.,new; Week 4 cumulative practice item 9
W0235,propre,,clean,listen and repeat,4,description,active,yes,yes,yes,La classe est propre.,The classroom is clean.,new; Week 4 cumulative practice item 10
W0236,sale,,dirty,listen and repeat,4,description,active,yes,yes,yes,La tasse n'est pas propre; elle est sale.,The cup is not clean; it is dirty.,new; Week 4 cumulative practice item 11
W0237,facile,,easy,listen and repeat,4,description,active,yes,yes,yes,La question est facile.,The question is easy.,new; Week 4 cumulative practice item 12
W0238,difficile,,difficult,listen and repeat,4,description,active,yes,yes,yes,L'exercice est difficile mais utile.,The exercise is difficult but useful.,new; Week 4 cumulative practice item 13
W0239,clair / claire,,clear / bright,listen and repeat,4,description,active,yes,yes,yes,La phrase est claire.,The sentence is clear.,new; Week 4 cumulative practice item 14
W0240,sombre,,dark,listen and repeat,4,description,active,yes,yes,yes,La chambre est sombre le soir.,The room is dark in the evening.,new; Week 4 cumulative practice item 15
W0241,joli / jolie,,pretty,listen and repeat,4,description,active,yes,yes,yes,La photo de famille est jolie.,The family photo is pretty.,new; Week 4 cumulative practice item 16
W0242,nouveau / nouvelle,,new,listen and repeat,4,description,active,yes,yes,yes,Samira a une nouvelle lampe.,Samira has a new lamp.,new; Week 4 cumulative practice item 17
W0243,bon / bonne,,good,listen and repeat,4,description,active,yes,yes,yes,C'est une bonne reponse.,It is a good answer.,new; Week 4 cumulative practice item 18
W0244,mauvais / mauvaise,,bad,listen and repeat,4,description,active,yes,yes,yes,Ce n'est pas une mauvaise idee.,It is not a bad idea.,current support; Week 4 cumulative practice item 19
W0245,long / longue,,long,listen and repeat,4,description,active,yes,yes,yes,La phrase est longue.,The sentence is long.,current support; Week 4 cumulative practice item 20
W0246,court / courte,,short,listen and repeat,4,description,active,yes,yes,yes,Le texte est court.,The text is short.,current support; Week 4 cumulative practice item 21
W0247,tres,,very,listen and repeat,4,degree,active,yes,yes,yes,La chambre est tres claire.,The room is very bright.,current support; Week 4 cumulative practice item 22
W0248,un peu,,a little,listen and repeat,4,degree,active,yes,yes,yes,Le cafe est un peu chaud.,The coffee is a little hot.,current support; Week 4 cumulative practice item 23
W0249,trop,,too / too much,listen and repeat,4,degree,active,yes,yes,yes,La question est trop longue.,The question is too long.,current support; Week 4 cumulative practice item 24
W0250,assez,,enough / quite,listen and repeat,4,degree,active,yes,yes,yes,Le texte est assez facile.,The text is quite easy.,current support; Week 4 cumulative practice item 25
W0251,couleur,une,color,koo-LUHR,4,description,active,yes,yes,yes,Quelle couleur est la lampe ?,What color is the lamp?,current support; Week 4 cumulative practice item 26
W0252,taille,une,size,tahy,4,description,active,yes,yes,yes,Quelle taille est la table ?,What size is the table?,current support; Week 4 cumulative practice item 27
W0253,pret / prete,,ready,listen and repeat,4,description,active,yes,yes,yes,Nous sommes prets pour le quiz.,We are ready for the quiz.,current support; Week 4 cumulative practice item 28
W0254,content / contente,,happy,listen and repeat,4,description,active,yes,yes,yes,Samira est contente en classe.,Samira is happy in class.,current support; Week 4 cumulative practice item 29
W0255,fatigue / fatiguee,,tired,listen and repeat,4,description,active,yes,yes,yes,Alex est fatigue le soir.,Alex is tired in the evening.,current support; Week 4 cumulative practice item 30
W0256,numbers 0-10,,"zéro, un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix","zay-ROH, uhn, duh...",4,recent review from Week 2,active,yes,yes,yes,Samira a six ans. Alex a dix ans.,Samira is six years old. Alex is ten years old.,recent review; Week 4 cumulative practice item 31
W0257,un,,a / an masculine,listen and repeat,4,recent review from Week 3,active,yes,yes,yes,J'ai un livre dans mon sac.,I have a book in my bag.,recent review; Week 4 cumulative practice item 32
W0258,j'ai,,I have,zhay,4,recent review from Week 2,active,yes,yes,yes,J'ai un livre.,I have a book.,recent review; Week 4 cumulative practice item 33
W0259,une,,a / an feminine,listen and repeat,4,recent review from Week 3,active,yes,yes,yes,Samira a une lampe sur la table.,Samira has a lamp on the table.,recent review; Week 4 cumulative practice item 34
W0260,tu as,,you have,too ah,4,recent review from Week 2,active,yes,yes,yes,Tu as un téléphone.,You have a phone.,recent review; Week 4 cumulative practice item 35
W0261,le,,the masculine,listen and repeat,4,recent review from Week 3,active,yes,yes,yes,Le livre est sur le bureau.,The book is on the desk.,recent review; Week 4 cumulative practice item 36
W0262,il a,,he has,eel ah,4,recent review from Week 2,active,yes,yes,yes,Il a dix ans.,He is ten years old.,recent review; Week 4 cumulative practice item 37
W0263,la,,the feminine,listen and repeat,4,recent review from Week 3,active,yes,yes,yes,La lampe est pres du lit.,The lamp is near the bed.,recent review; Week 4 cumulative practice item 38
W0264,elle a,,she has,el ah,4,recent review from Week 2,active,yes,yes,yes,Elle a une sœur.,She has a sister.,recent review; Week 4 cumulative practice item 39
W0265,l',,the before vowel,listen and repeat,4,recent review from Week 3,active,yes,yes,yes,L'ordinateur est dans la classe.,The computer is in the class.,recent review; Week 4 cumulative practice item 40
W0266,nous avons,,we have,noo zah-VOHN,4,recent review from Week 2,active,yes,yes,yes,Nous avons un livre.,We have a book.,recent review; Week 4 cumulative practice item 41
W0267,les,,the plural,listen and repeat,4,recent review from Week 3,active,yes,yes,yes,Les stylos sont sur la table.,The pens are on the table.,recent review; Week 4 cumulative practice item 42
W0268,vous avez,,you have,voo zah-VAY,4,recent review from Week 2,active,yes,yes,yes,Vous avez un téléphone.,You have a phone.,recent review; Week 4 cumulative practice item 43
W0269,des,,some / plural a,listen and repeat,4,recent review from Week 3,active,yes,yes,yes,J'ai des cahiers pour la classe.,I have some notebooks for class.,recent review; Week 4 cumulative practice item 44
W0270,ans,,years old,ahn,4,recent review from Week 2,active,yes,yes,yes,J'ai dix ans.,I am ten years old.,recent review; Week 4 cumulative practice item 45
W0271,livre,un,book,leevr,4,recent review from Week 3,active,yes,yes,yes,Alex a un livre bleu.,Alex has a blue book.,recent review; Week 4 cumulative practice item 46
W0272,famille,la,family,fah-MEE,4,recent review from Week 2,active,yes,yes,yes,J'ai une famille.,I have a family.,recent review; Week 4 cumulative practice item 47
W0273,lampe,une,lamp,lahmp,4,recent review from Week 3,active,yes,yes,yes,La lampe est dans la chambre.,The lamp is in the bedroom.,recent review; Week 4 cumulative practice item 48
W0274,mère,la,mother,mehr,4,recent review from Week 2,active,yes,yes,yes,Samira a une mère.,Samira has a mother.,recent review; Week 4 cumulative practice item 49
W0275,table,une,table,TAHBL,4,recent review from Week 3,active,yes,yes,yes,Une table est pres de la fenetre.,A table is near the window.,recent review; Week 4 cumulative practice item 50
W0276,père,le,father,pehr,4,recent review from Week 2,active,yes,yes,yes,Marc a un père.,Marc has a father.,recent review; Week 4 cumulative practice item 51
W0277,bureau,un,desk / office,boo-ROH,4,recent review from Week 3,active,yes,yes,yes,Le bureau de Madame Dupont est propre.,Madame Dupont's desk is clean.,recent review; Week 4 cumulative practice item 52
W0278,frère,le,brother,frair,4,recent review from Week 2,active,yes,yes,yes,Alex a un frère.,Alex has a brother.,recent review; Week 4 cumulative practice item 53
